Epoca,Erro medio quadratico
1158,0.00013989286166368568
1159,0.0001397722264149069
1160,0.00013965180079722082
1161,0.00013953158427280118
1162,0.00013941157630564154
1163,0.00013929177636154812
1164,0.00013917218390813136
1165,0.00013905279841479838
1166,0.00013893361935274665
1167,0.00013881464619495493
1168,0.00013869587841617697
1169,0.00013857731549293334
1170,0.00013845895690350473
1171,0.00013834080212792396
1172,0.00013822285064796918
1173,0.00013810510194715638
1174,0.00013798755551073217
1175,0.00013787021082566637
1176,0.0001377530673806455
1177,0.00013763612466606483
1178,0.0001375193821740219
1179,0.0001374028393983094
1180,0.0001372864958344077
1181,0.00013717035097947833
1182,0.0001370544043323566
1183,0.0001369386553935455
1184,0.0001368231036652081
1185,0.00013670774865116042
1186,0.00013659258985686552
1187,0.00013647762678942651
1188,0.00013636285895757866
1189,0.0001362482858716846
1190,0.00013613390704372608
1191,0.00013601972198729785
1192,0.00013590573021760152
1193,0.0001357919312514379
1194,0.00013567832460720168
1195,0.00013556490980487404
1196,0.0001354516863660159
1197,0.00013533865381376323
1198,0.00013522581167281793
1199,0.00013511315946944423
1200,0.00013500069673146013
1201,0.00013488842298823228
1202,0.00013477633777066918
1203,0.00013466444061121496
1204,0.0001345527310438438
1205,0.0001344412086040526
1206,0.0001343298728288555
1207,0.0001342187232567777
1208,0.00013410775942784923
1209,0.00013399698088359854
1210,0.00013388638716704753
1211,0.00013377597782270381
1212,0.00013366575239655683
1213,0.0001335557104360692
1214,0.00013344585149017364
1215,0.00013333617510926477
1216,0.00013322668084519483
1217,0.00013311736825126673
1218,0.00013300823688222873
1219,0.00013289928629426866
1220,0.00013279051604500776
1221,0.00013268192569349527
1222,0.0001325735148002031
1223,0.00013246528292701855
1224,0.00013235722963724132
1225,0.00013224935449557493
1226,0.0001321416570681234
1227,0.00013203413692238397
1228,0.0001319267936272433
1229,0.00013181962675297025
1230,0.0001317126358712113
1231,0.00013160582055498488
1232,0.00013149918037867617
1233,0.00013139271491803076
1234,0.00013128642375015046
1235,0.0001311803064534874
1236,0.00013107436260783797
1237,0.00013096859179433887
1238,0.0001308629935954613
1239,0.0001307575675950046
1240,0.00013065231337809223
1241,0.0001305472305311668
1242,0.00013044231864198355
1243,0.00013033757729960632
1244,0.00013023300609440138
1245,0.00013012860461803413
1246,0.0001300243724634614
1247,0.0001299203092249286
1248,0.00012981641449796326
1249,0.0001297126878793712
1250,0.00012960912896723035
1251,0.00012950573736088624
1252,0.00012940251266094734
1253,0.00012929945446928004
1254,0.00012919656238900273
1255,0.00012909383602448276
1256,0.00012899127498132995
1257,0.00012888887886639236
1258,0.00012878664728775157
1259,0.0001286845798547177
1260,0.00012858267617782486
1261,0.00012848093586882562
1262,0.00012837935854068754
1263,0.00012827794380758763
1264,0.00012817669128490768
1265,0.00012807560058922954
1266,0.00012797467133833105
1267,0.00012787390315118074
1268,0.00012777329564793351
1269,0.00012767284844992624
1270,0.00012757256117967275
1271,0.00012747243346085987
1272,0.00012737246491834213
