Epoca,Erro medio quadratico,Tempo de Execucao
1957,4.506505600382349e-06,
1958,4.490823426267498e-06,
1959,4.475194814911043e-06,
1960,4.459619665997394e-06,
1961,4.444097879467701e-06,
1962,4.428629356248437e-06,
1963,4.413213997245258e-06,
1964,4.3978517043699594e-06,
1965,4.382542379423315e-06,
1966,4.3672859253302e-06,
1967,4.352082244918343e-06,
1968,4.336931242097941e-06,
1969,4.321832820453064e-06,
1970,4.306786884879232e-06,
1971,4.2917933401401265e-06,
1972,4.2768520918112785e-06,
1973,4.26196304553067e-06,
1974,4.2471261078244615e-06,
1975,4.232341185420041e-06,
1976,4.217608185766442e-06,
1977,4.202927016076774e-06,
1978,4.188297584757639e-06,
1979,4.173719800298903e-06,
1980,4.159193571585951e-06,
1981,4.144718808198056e-06,
1982,4.130295419589591e-06,
1983,4.115923316422299e-06,
1984,4.101602408913829e-06,
1985,4.087332608350425e-06,
1986,4.073113826164043e-06,
1987,4.058945974015626e-06,
1988,4.044828964488989e-06,
1989,4.030762709932023e-06,
1990,4.016747123532227e-06,
1991,4.0027821185464885e-06,
1992,3.988867608967217e-06,
1993,3.975003508731312e-06,
1994,3.961189732643033e-06,
1995,3.94742619558297e-06,
1996,3.933712812674572e-06,
1997,3.920049499721301e-06,
1998,3.90643617270009e-06,
1999,3.892872747865428e-06,
2000,3.879359142124061e-06,
2001,3.865895272549269e-06,
2002,3.8524810564849465e-06,
2003,3.839116411545607e-06,
2004,3.825801256122918e-06,
2005,3.8125355084350776e-06,
2006,3.799319087435804e-06,
2007,3.786151912051061e-06,
2008,3.7730339018590686e-06,
2009,3.7599649764033516e-06,
2010,3.746945055907447e-06,
2011,3.7339740606920357e-06,
2012,3.7210519115427054e-06,
2013,3.7081785291548375e-06,
2014,3.695353835167503e-06,
2015,3.682577751046301e-06,
2016,3.669850198645408e-06,
2017,3.657171100159007e-06,
2018,3.6445403780796526e-06,
2019,3.6319579553648063e-06,
2020,3.6194237545972285e-06,
2021,3.606937699560109e-06,
2022,3.5944997136966306e-06,
2023,3.582109720880189e-06,
2024,3.5697676452617344e-06,
2025,3.5574734112212014e-06,
2026,3.545226943610369e-06,
2027,3.5330281671214214e-06,
2028,3.520877007244516e-06,
2029,3.5087733890673545e-06,
2030,3.4967172386074497e-06,
2031,3.4847084817019036e-06,
2032,3.47274704468048e-06,
2033,3.460832853789675e-06,
2034,3.4489658357547692e-06,
2035,3.4371459176271713e-06,
2036,3.4253730263333892e-06,
2037,3.4136470895076987e-06,
2038,3.4019680345762082e-06,
2039,3.390335789450749e-06,
2040,3.3787502821056026e-06,
2041,3.3672114409383225e-06,
2042,3.3557191943048292e-06,
2043,3.344273470901049e-06,
2044,3.332874199707403e-06,
2045,3.3215213097251284e-06,
2046,3.31021473047588e-06,
2047,3.2989543912245733e-06,
2048,3.2877402218606244e-06,
2049,3.276572152086099e-06,
2050,3.2654501122414414e-06,
2051,3.254374032375662e-06,
2052,3.2433438431900274e-06,
2053,3.2323594751013096e-06,
2054,3.2214208591091475e-06,
2055,3.2105279261368525e-06,
2056,3.199680607336719e-06,
2057,3.1888788342218644e-06,
2058,3.1781225382152e-06,
2059,3.1674116509478045e-06,
2060,3.156746104307495e-06,
2061,3.1461258304527062e-06,
2062,3.1355507613961553e-06,
2063,3.125020829414238e-06,
2064,3.114535967269072e-06,
2065,3.1040961072995032e-06,
2066,3.0937011825799e-06,
2067,3.0833511257891133e-06,
2068,3.0730458700223284e-06,
2069,3.0627853486731027e-06,
2070,3.05256949496846e-06,
2071,3.0423982425170637e-06,
2072,3.032271524705532e-06,
2073,3.0221892755866175e-06,
2074,3.01215142885225e-06,
2075,3.002157918478854e-06,
2076,2.9922086788453095e-06,
2077,2.982303644011308e-06,
2078,2.9724427483418525e-06,
2079,2.962625926472562e-06,
2080,2.9528531128655833e-06,
2081,2.9431242423924586e-06,
2082,2.9334392498553408e-06,
2083,2.923798070098016e-06,
2084,2.9142006382279484e-06,
2085,2.9046468894636246e-06,
2086,2.8951367588639365e-06,
2087,2.8856701821955433e-06,
2088,2.8762470944826424e-06,
2089,2.8668674315196485e-06,
2090,2.857531128795665e-06,
2091,2.84823812214674e-06,
2092,2.8389883474297384e-06,
2093,2.829781740598669e-06,
2094,2.8206182374895805e-06,
2095,2.8114977742577096e-06,
2096,2.802420287169316e-06,
2097,2.7933857123449424e-06,
2098,2.7843939860994205e-06,
2099,2.7754450449696266e-06,
2100,2.766538825305087e-06,
2101,2.757675263802273e-06,
2102,2.74885429687316e-06,
2103,2.7400758614223863e-06,
2104,2.731339894063156e-06,
2105,2.7226463316099014e-06,
2106,2.7139951110644045e-06,
2107,2.7053861692549752e-06,
2108,2.696819443294418e-06,
2109,2.6882948702400267e-06,
2110,2.679812387218483e-06,
2111,2.6713719311691198e-06,
2112,2.6629734398153637e-06,
2113,2.6546168499438916e-06,
2114,2.646302099194864e-06,
2115,2.6380291249863963e-06,
2116,2.629797864535377e-06,
2117,2.621608255509722e-06,
2118,2.613460235341425e-06,
2119,2.605353741615135e-06,
2120,2.5972887120126464e-06,
2121,2.5892650841602416e-06,
2122,2.5812827957258366e-06,
2123,2.573341784405103e-06,
2124,2.5654419881643298e-06,
2125,2.5575833444840823e-06,
2126,2.5497657916359606e-06,
2127,2.5419892670519584e-06,
2128,2.5342537089967365e-06,
2129,2.5265590550410666e-06,
2130,2.5189052436300208e-06,
2131,2.511292212320493e-06,
2132,2.5037198994048993e-06,
2133,2.4961882429119786e-06,
2134,2.488697180634547e-06,
2135,2.4812466511078823e-06,
2136,2.473836592166434e-06,
2137,2.466466941880574e-06,
2138,2.459137638737008e-06,
2139,2.4518486205910017e-06,
2140,2.444599826012528e-06,
2141,2.437391192759708e-06,
2142,2.430222659423331e-06,
2143,2.423094164212547e-06,
2144,2.4160056451907885e-06,
2145,2.4089570409835392e-06,
2146,2.401948289661171e-06,
2147,2.394979329467528e-06,
2148,2.388050098903194e-06,
2149,2.381160536302218e-06,
2150,2.374310579845995e-06,
2151,2.3675001680073526e-06,
2152,2.3607292391897294e-06,
2153,2.35399773176187e-06,
2154,2.3473055840023127e-06,
2155,2.3406527344047023e-06,
2156,2.334039121157372e-06,
2157,2.3274646831147883e-06,
2158,2.3209293582085455e-06,
2159,2.314433085119638e-06,
2160,2.3079758021751773e-06,
2161,2.301557447896563e-06,
2162,2.2951779604443723e-06,
2163,2.2888372785689892e-06,
2164,2.282535340632219e-06,
2165,2.276272084815456e-06,
2166,2.270047449917656e-06,
2167,2.2638613741479685e-06,
2168,2.257713796000038e-06,
2169,2.2516046539744483e-06,
2170,2.2455338863497376e-06,
2171,2.2395014317444506e-06,
2172,2.2335072286105984e-06,
2173,2.2275512151781474e-06,
2174,2.22163333007952e-06,
2175,2.215753511718155e-06,
2176,2.209911698559941e-06,
2177,2.204107828883417e-06,
2178,2.1983418413001887e-06,
2179,2.1926136741720614e-06,
2180,2.1869232659996185e-06,
2181,2.181270555109971e-06,
2182,2.1756554800939076e-06,
2183,2.170077979188334e-06,
2184,2.164537991053428e-06,
2185,2.159035453856706e-06,
2186,2.1535703062514067e-06,
2187,2.1481424864952525e-06,
2188,2.1427519331720934e-06,
2189,2.1373985846853683e-06,
2190,2.1320823792581045e-06,
2191,2.12680325555048e-06,
2192,2.1215611519243005e-06,
2193,2.1163560067760656e-06,
2194,2.1111877584814587e-06,
2195,2.1060563455271852e-06,
2196,2.100961706337501e-06,
2197,2.0959037793089053e-06,
2198,2.0908825029142264e-06,
2199,2.085897815480575e-06,
2200,2.0809496555293516e-06,
2201,2.0760379615195057e-06,
2202,2.0711626718267206e-06,
2203,2.066323724812802e-06,
2204,2.0615210589991495e-06,
2205,2.056754612858591e-06,
2206,2.05202432476681e-06,
2207,2.047330133092551e-06,
2208,2.042671976641708e-06,
2209,2.0380497933181196e-06,
2210,2.0334635222191144e-06,
2211,2.0289131011860806e-06,
2212,2.0243984692955297e-06,
2213,2.0199195644859946e-06,
2214,2.0154763256743924e-06,
2215,2.011068691042117e-06,
2216,2.006696599367308e-06,
2217,2.0023599890117705e-06,
2218,1.9980587985801712e-06,
2219,1.993792966552277e-06,
2220,1.9895624314425486e-06,
2221,1.985367132008309e-06,
2222,1.981207006750141e-06,
2223,1.9770819941894446e-06,
2224,1.9729920328476203e-06,
2225,1.9689370615860735e-06,
2226,1.964917018947021e-06,
2227,1.960931843451863e-06,
2228,1.9569814741146607e-06,
2229,1.9530658492486475e-06,
2230,1.9491849078123735e-06,
2231,1.945338588452139e-06,
2232,1.9415268299738386e-06,
2233,1.9377495710931614e-06,
2234,1.9340067507131464e-06,
2235,1.930298307598055e-06,
2236,1.926624180546843e-06,
2237,1.9229843084625498e-06,
2238,1.919378630386992e-06,
2239,1.9158070851121867e-06,
2240,1.9122696117562787e-06,
2241,1.9087661490904684e-06,
2242,1.9052966363786172e-06,
2243,1.9018610123919255e-06,
2244,1.8984592166162995e-06,
2245,1.895091187906206e-06,
2246,1.8917568653450956e-06,
2247,1.88845618844663e-06,
2248,1.8851890962387485e-06,
2249,1.8819555279991906e-06,
2250,1.8787554230889625e-06,
2251,1.8755887209870314e-06,
2252,1.872455360769909e-06,
2253,1.869355282346774e-06,
2254,1.866288424925977e-06,
2255,1.8632547279726075e-06,
2256,1.8602541312986998e-06,
2257,1.8572865744109768e-06,
2258,1.8543519970104505e-06,
2259,1.8514503389785442e-06,
2260,1.8485815398844307e-06,
2261,1.8457455397552502e-06,
2262,1.8429422783475258e-06,
2263,1.8401716957369696e-06,
2264,1.8374337319090883e-06,
2265,1.8347283269881665e-06,
2266,1.8320554209805273e-06,
2267,1.8294149543574e-06,
2268,1.826806867069597e-06,
2269,1.824231099595286e-06,
2270,1.8216875924195741e-06,
2271,1.8191762859720573e-06,
2272,1.816697120696209e-06,
2273,1.8142500372783643e-06,
2274,1.8118349765575137e-06,
2275,1.809451878893864e-06,
2276,1.807100685521923e-06,
2277,1.804781337072514e-06,
2278,1.8024937748148395e-06,
2279,1.8002379396087065e-06,
2280,1.798013772723317e-06,
2281,1.7958212153376674e-06,
2282,1.7936602088666764e-06,
2283,1.7915306945517906e-06,
2284,1.7894326139952788e-06,
2285,1.7873659089659433e-06,
2286,1.7853305208370696e-06,
2287,1.7833263915995046e-06,
2288,1.7813534630983785e-06,
2289,1.7794116771996382e-06,
2290,1.7775009761855642e-06,
2291,1.7756213019012868e-06,
2292,1.7737725968858253e-06,
2293,1.7719548036573829e-06,
2294,1.7701678642137453e-06,
2295,1.7684117214547546e-06,
2296,1.766686318203925e-06,
2297,1.764991596937826e-06,
2298,1.763327500875489e-06,
2299,1.761693972840428e-06,
2300,1.7600909562320854e-06,
2301,1.7585183940196925e-06,
2302,1.7569762298455527e-06,
2303,1.755464407074414e-06,
2304,1.7539828694318471e-06,
2305,1.75253156071975e-06,
2306,1.7511104246012432e-06,
2307,1.7497194053847642e-06,
2308,1.7483584470526226e-06,
2309,1.7470274938161112e-06,
2310,1.7457264903236736e-06,
2311,1.744455380890686e-06,
2312,1.7432141104431476e-06,
2313,1.7420026236503183e-06,
2314,1.7408208654312585e-06,
2315,1.7396687811629952e-06,
2316,1.7385463158894887e-06,
2317,1.7374534150502163e-06,
2318,1.736390024292822e-06,
2319,1.735356089195561e-06,
2320,1.7343515558709832e-06,
2321,1.7333763699875493e-06,
2322,1.7324304780880206e-06,
2323,1.731513826291886e-06,
2324,1.7306263613847683e-06,
2325,1.7297680293959505e-06,
2326,1.7289387778743337e-06,
2327,1.7281385534528848e-06,
2328,1.727367303347438e-06,
2329,1.7266249750652607e-06,
2330,1.725911515891576e-06,
2331,1.725226873645902e-06,
2332,1.7245709962449007e-06,
2333,1.723943831584418e-06,
2334,1.7233453279627553e-06,
2335,1.7227754339904644e-06,
2336,1.7222340980074802e-06,
2337,1.7217212689296657e-06,
2338,1.7212368957353341e-06,
2339,1.7207809275762709e-06,
2340,1.720353313965084e-06,
2341,1.719954004240909e-06,
2342,1.719582948291054e-06,
2343,1.7192400960722165e-06,
2344,1.718925397825588e-06,
2345,1.718638803889505e-06,
2346,1.7183802647480206e-06,
2347,1.7181497313500937e-06,
2348,1.717947154609989e-06,
2349,1.7177724859276933e-06,
2350,1.7176256764048214e-06,
2351,1.7175066781421888e-06,
2352,1.717415442505088e-06,
2353,1.7173519222049571e-06,
2354,1.717316068981789e-06,
2355,1.7173078358106997e-06,
2356,1.7173271752018993e-06,
2357,1.7173740404635707e-06,
2358,1.71744838457083e-06,
2359,1.7175501612134991e-06,
2360,1.7176793240050725e-06,
2361,1.7178358268782334e-06,
2362,1.7180196243207768e-06,
2363,1.7182306705776362e-06,
2364,1.7184689202753844e-06,
2365,1.7187343285610113e-06,
2366,1.7190268505329342e-06,
2367,1.7193464417891713e-06,
2368,1.7196930578375347e-06,
2369,1.7200666549213595e-06,
2370,1.7204671891660195e-06,
2371,1.7208946170785278e-06,
2372,1.7213488954087586e-06,
2373,1.7218299812396531e-06,
2374,1.7223378319664029e-06,
2375,1.7228724051437938e-06,
2376,1.723433658513962e-06,
2377,1.7240215504088496e-06,
2378,1.7246360392991766e-06,
2379,1.725277083586274e-06,
2380,1.7259446426012848e-06,
2381,1.7266386755504515e-06,
2382,1.7273591419245116e-06,
2383,1.728106001630536e-06,
2384,1.7288792150127463e-06,
2385,1.7296787423112803e-06,
2386,1.7305045443768985e-06,
2387,1.7313565823864896e-06,
2388,1.7322348175377589e-06,
2389,1.73313921172924e-06,
2390,1.7340697268178329e-06,
2391,1.735026325180855e-06,
2392,1.736008969313585e-06,
2393,1.737017622426007e-06,
2394,1.7380522475685112e-06,
2395,1.7391128083882323e-06,
2396,1.7401992689902723e-06,
2397,1.7413115932229939e-06,
2398,1.7424497461421273e-06,
2399,1.7436136924217638e-06,
2400,1.744803397214778e-06,
2401,1.7460188264165066e-06,
2402,1.7472599455475857e-06,
2403,1.7485267213637745e-06,
2404,1.7498191201698043e-06,
2405,1.7511371089018457e-06,
2406,1.7524806552732253e-06,
2407,1.7538497264421582e-06,
2408,1.7552442909685162e-06,
2409,1.756664316891754e-06,
2410,1.7581097730146045e-06,
2411,1.7595806288128735e-06,
2412,1.7610768533668497e-06,
2413,1.7625984168948006e-06,
2414,1.7641452892611098e-06,
2415,1.7657174414820176e-06,
2416,1.7673148442615139e-06,
2417,1.768937469316667e-06,
2418,1.7705852881563788e-06,
2419,1.7722582730458902e-06,
2420,1.7739563965071814e-06,
2421,1.7756796314993828e-06,
2422,1.7774279516200031e-06,
2423,1.7792013299391951e-06,
2424,1.780999741393674e-06,
2425,1.7828231601776934e-06,
2426,1.7846715612696018e-06,
2427,1.7865449200224481e-06,
2428,1.7884432124692928e-06,
2429,1.7903664144211517e-06,
2430,1.7923145027298748e-06,
2431,1.7942874545456844e-06,
2432,1.7962852472547253e-06,
2433,1.7983078587566204e-06,
2434,1.8003552673534484e-06,
2435,1.8024274519648498e-06,
2436,1.8045243917810816e-06,
2437,1.8066460662491401e-06,
2438,1.8087924557597113e-06,
2439,1.8109635407104197e-06,
2440,1.8131593022552295e-06,
2441,1.8153797216244327e-06,
2442,1.8176247809156831e-06,
2443,1.819894462580518e-06,
2444,1.8221887491676192e-06,
2445,1.8245076242595637e-06,
2446,1.8268510714319897e-06,
2447,1.8292190753360638e-06,
2448,1.8316116202413135e-06,
2449,1.8340286914858561e-06,
2450,1.8364702750253703e-06,
2451,1.8389363566836958e-06,
2452,1.8414269234434677e-06,
2453,1.843941962224871e-06,
2454,1.8464814608779023e-06,
2455,1.8490454074052143e-06,
2456,1.8516337906837599e-06,
2457,1.8542465998194757e-06,
2458,1.8568838242097319e-06,
2459,1.8595454545980439e-06,
2460,1.862231481360166e-06,
2461,1.8649418956559471e-06,
2462,1.8676766894501484e-06,
2463,1.870435855137742e-06,
2464,1.8732193851414558e-06,
2465,1.8760272732787353e-06,
2466,1.8788595131866148e-06,
2467,1.8817160993417348e-06,
2468,1.8845970268174805e-06,
2469,1.8875022911174488e-06,
2470,1.8904318881962645e-06,
2471,1.8933858151257144e-06,
2472,1.8963640686306404e-06,
2473,1.899366646858358e-06,
2474,1.9023935478243437e-06,
2475,1.9054447707722577e-06,
2476,1.908520315126172e-06,
2477,1.911620180719553e-06,
2478,1.914744368614052e-06,
2479,1.9178928798990746e-06,
2480,1.9210657162607725e-06,
2481,1.924262880405314e-06,
2482,1.927484375184585e-06,
2483,1.9307302044149766e-06,
2484,1.934000372148803e-06,
2485,1.937294883513907e-06,
2486,1.94061374389487e-06,
2487,1.94395695926608e-06,
2488,1.9473245366219416e-06,
2489,1.950716483047066e-06,
2490,1.9541328068542474e-06,
2491,1.9575735164603647e-06,
2492,1.9610386212814968e-06,
2493,1.9645281312055674e-06,
2494,1.968042056606223e-06,
2495,1.9715804091269273e-06,
2496,1.9751432004250224e-06,
2497,1.978730443018273e-06,
2498,1.9823421504375216e-06,
2499,1.985978336081773e-06,
2500,1.98963901505006e-06,
2501,1.993324202420599e-06,
2502,1.997033913965496e-06,
2503,2.000768166608713e-06,
2504,2.0045269776627905e-06,
2505,2.0083103649745637e-06,
2506,2.0121183475912963e-06,
2507,2.015950944483924e-06,
2508,2.0198081766217846e-06,
2509,2.0236900642456312e-06,
2510,2.0275966291782854e-06,
2511,2.0315278938740078e-06,
2512,2.0354838813421705e-06,
2513,2.0394646154664464e-06,
2514,2.043470120796642e-06,
2515,2.047500422687476e-06,
2516,2.0515555473471503e-06,
2517,2.055635521323873e-06,
2518,2.05974037256057e-06,
2519,2.0638701293818063e-06,
2520,2.0680248207782803e-06,
2521,2.072204476795403e-06,
2522,2.0764091283251296e-06,
2523,2.0806388067590165e-06,
2524,2.08489354436292e-06,
2525,2.089173374540676e-06,
2526,2.093478330952858e-06,
2527,2.0978084485992476e-06,
2528,2.102163762812692e-06,
2529,2.106544310202796e-06,
2530,2.1109501280730525e-06,
2531,2.115381254233495e-06,
2532,2.119837727743157e-06,
2533,2.1243195886186395e-06,
2534,2.1288268770222607e-06,
2535,2.1333596348233064e-06,
2536,2.137917904231068e-06,
2537,2.142501728544244e-06,
2538,2.147111151866443e-06,
2539,2.1517462191616987e-06,
2540,2.1564069762614047e-06,
2541,2.1610934702251394e-06,
2542,2.1658057484455484e-06,
2543,2.170543859501828e-06,
2544,2.175307853270747e-06,
2545,2.1800977799552035e-06,
2546,2.1849136908128064e-06,
2547,2.189755638482005e-06,
2548,2.194623675934315e-06,
2549,2.199517857522093e-06,
2550,2.2044382383124006e-06,
2551,2.2093848746213007e-06,
2552,2.2143578231464955e-06,
2553,2.2193571423897995e-06,
2554,2.224382891186094e-06,
2555,2.2294351296262005e-06,
2556,2.234513918654424e-06,
2557,2.2396193203599868e-06,
2558,2.244751397803557e-06,
2559,2.2499102152531703e-06,
2560,2.2550958374140118e-06,
2561,2.2603083306010907e-06,
2562,2.2655477621008613e-06,
2563,2.2708141999283615e-06,
2564,2.2761077133892638e-06,
2565,2.2814283728925244e-06,
2566,2.286776249749156e-06,
2567,2.292151416352639e-06,
2568,2.2975539464634154e-06,
2569,2.3029839144803055e-06,
2570,2.308441396439709e-06,
2571,2.313926468822114e-06,
2572,2.3194392099468164e-06,
2573,2.3249796985980176e-06,
2574,2.3305480151003533e-06,
2575,2.336144240770721e-06,
2576,2.3417684581264475e-06,
2577,2.347420750913043e-06,
2578,2.353101203708685e-06,
2579,2.358809902715253e-06,
2580,2.3645469347521875e-06,
2581,2.3703123885610022e-06,
2582,2.3761063534036286e-06,
2583,2.3819289200824323e-06,
2584,2.387780180426735e-06,
2585,2.393660227834049e-06,
2586,2.399569156298631e-06,
2587,2.405507061896406e-06,
2588,2.4114740411751434e-06,
2589,2.417470192292437e-06,
2590,2.4234956146340636e-06,
2591,2.429550408834802e-06,
2592,2.4356346770004755e-06,
2593,2.4417485217365087e-06,
2594,2.4478920484030664e-06,
2595,2.4540653621035746e-06,
2596,2.46026857025905e-06,
2597,2.466501781255015e-06,
2598,2.4727651047121157e-06,
2599,2.4790586518677604e-06,
2600,2.485382535354075e-06,
2601,2.4917368685595243e-06,
2602,2.498121766836281e-06,
2603,2.5045373468965404e-06,
2604,2.5109837263337376e-06,
2605,2.5174610249686924e-06,
2606,2.523969362934475e-06,
2607,2.5305088627997074e-06,
2608,2.537079647882412e-06,
2609,2.5436818433810515e-06,
2610,2.5503155754030837e-06,
2611,2.556980972193146e-06,
2612,2.5636781628493588e-06,
2613,2.5704072781906895e-06,
2614,2.577168450521028e-06,
2615,2.583961813726332e-06,
2616,2.590787502643188e-06,
2617,2.5976456545992455e-06,
2618,2.6045364074217536e-06,
2619,2.611459901304125e-06,
2620,2.618416277189173e-06,
2621,2.6254056781152557e-06,
2622,2.6324282484460615e-06,
2623,2.6394841343355124e-06,
2624,2.6465734831934706e-06,
2625,2.653696444136766e-06,
2626,2.6608531679267466e-06,
2627,2.6680438069415224e-06,
2628,2.6752685150163713e-06,
2629,2.6825274479086447e-06,
2630,2.689820762437345e-06,
2631,2.697148617655798e-06,
2632,2.70451117406062e-06,
2633,2.7119085935847775e-06,
2634,2.719341040124945e-06,
2635,2.72680867918762e-06,
2636,2.7343116777156506e-06,
2637,2.7418502047266147e-06,
2638,2.7494244305495408e-06,
2639,2.7570345276645147e-06,
2640,2.7646806697312343e-06,
2641,2.77236303265066e-06,
2642,2.780081793836431e-06,
2643,2.78783713237446e-06,
2644,2.7956292291062e-06,
2645,2.8034582668437502e-06,
2646,2.8113244300090323e-06,
2647,2.8192279047170588e-06,
2648,2.8271688792061433e-06,
2649,2.8351475429289064e-06,
2650,2.8431640879747477e-06,
2651,2.8512187074114514e-06,
2652,2.859311596499492e-06,
2653,2.8674429524769285e-06,
2654,2.875612974170827e-06,
2655,2.883821862260938e-06,
2656,2.8920698195017414e-06,
2657,2.900357050299174e-06,
2658,2.908683760807773e-06,
2659,2.9170501593261955e-06,
2660,2.925456456116804e-06,
2661,2.933902862781168e-06,
2662,2.942389593425798e-06,
2663,2.950916863579678e-06,
2664,2.959484891165709e-06,
2665,2.9680938952725278e-06,
2666,2.9767440977296333e-06,
2667,2.985435721795937e-06,
2668,2.9941689928328352e-06,
2669,3.0029441376727695e-06,
2670,3.011761386118028e-06,
2671,3.020620968664789e-06,
2672,3.0295231186264204e-06,
2673,3.0384680707595813e-06,
2674,3.0474560620552538e-06,
2675,3.0564873316069052e-06,
2676,3.0655621197916982e-06,
2677,3.0746806694015305e-06,
2678,3.0838432254140513e-06,
2679,3.093050034166933e-06,
2680,3.102301344516667e-06,
2681,3.111597406672828e-06,
2682,3.1209384733429935e-06,
2683,3.1303247989902805e-06,
2684,3.139756639930491e-06,
2685,3.1492342544847673e-06,
2686,3.1587579030004087e-06,
2687,3.1683278473998433e-06,
2688,3.1779443525267737e-06,
2689,3.1876076836620526e-06,
2690,3.197318109292302e-06,
2691,3.207075899319678e-06,
2692,3.2168813255684103e-06,
2693,3.2267346616599024e-06,
2694,3.2366361835053925e-06,
2695,3.246586168396959e-06,
2696,3.256584895867942e-06,
2697,3.266632647457024e-06,
2698,3.2767297061184197e-06,
2699,3.2868763568741355e-06,
2700,3.2970728866821286e-06,
2701,3.3073195844640635e-06,
2702,3.3176167401269274e-06,
2703,3.3279646465961266e-06,
2704,3.3383635976297343e-06,
2705,3.348813889338109e-06,
2706,3.359315819115305e-06,
2707,3.3698696861941824e-06,
2708,3.380475791910087e-06,
2709,3.391134438868182e-06,
2710,3.4018459314361094e-06,
2711,3.4126105755080682e-06,
2712,3.4234286790668644e-06,
2713,3.434300551136138e-06,
2714,3.445226502356291e-06,
2715,3.456206845206533e-06,
2716,3.467241893602424e-06,
2717,3.4783319626321973e-06,
2718,3.4894773691326875e-06,
2719,3.5006784312105466e-06,
2720,3.5119354683740833e-06,
2721,3.523248801283463e-06,
2722,3.5346187522988792e-06,
2723,3.5460456442940047e-06,
2724,3.5575298025017354e-06,
2725,3.5690715520925176e-06,
2726,3.5806712199298874e-06,
2727,3.5923291338210706e-06,
2728,3.6040456230304607e-06,
2729,3.615821016982046e-06,
2730,3.6276556465847376e-06,
2731,3.639549843212353e-06,
2732,3.651503939383627e-06,
2733,3.6635182680891387e-06,
2734,3.675593163048052e-06,
2735,3.6877289587566864e-06,
2736,3.699925989864017e-06,
2737,3.7121845915047413e-06,
2738,3.7245050997294915e-06,
2739,3.7368878502905267e-06,
2740,3.7493331792454176e-06,
2741,3.7618414229986796e-06,
2742,3.7744129181283004e-06,
2743,3.787048000726545e-06,
2744,3.7997470070383343e-06,
2745,3.812510273003278e-06,
2746,3.825338134505474e-06,
2747,3.838230926603292e-06,
2748,3.851188983945708e-06,
2749,3.86421264084863e-06,
2750,3.877302230448354e-06,
2751,3.89045808548566e-06,
2752,3.903680537147014e-06,
2753,3.916969916070712e-06,
2754,3.930326551444818e-06,
2755,3.94375077107656e-06,
2756,3.95724290127436e-06,
2757,3.970803266917233e-06,
2758,3.984432190899667e-06,
2759,3.998129994173261e-06,
2760,4.011896995684272e-06,
2761,4.025733512678931e-06,
2762,4.039639859128308e-06,
2763,4.053616346810784e-06,
2764,4.067663285159395e-06,
2765,4.081780980297323e-06,
2766,4.095969735412597e-06,
2767,4.110229850674829e-06,
2768,4.124561622263767e-06,
2769,4.13896534314645e-06,
2770,4.153441302438832e-06,
2771,4.167989785135162e-06,
2772,4.182611071885944e-06,
2773,4.197305439053445e-06,
2774,4.212073158274543e-06,
2775,4.226914496086032e-06,
2776,4.241829714188294e-06,
2777,4.256819068529372e-06,
2778,4.2718828097282335e-06,
2779,4.28702118225599e-06,
2780,4.302234424574669e-06,
2781,4.317522768915172e-06,
2782,4.332886440194805e-06,
2783,4.3483256572454665e-06,
2784,4.3638406306556465e-06,
2785,4.379431564331682e-06,
2786,4.395098653797724e-06,
2787,4.410842086667588e-06,
2788,4.426662041950857e-06,
2789,4.442558689816967e-06,
2790,4.458532191428666e-06,
2791,4.474582698366092e-06,
2792,4.49071035268922e-06,
2793,4.506915285910906e-06,
2794,4.523197619225872e-06,
2795,4.539557462920896e-06,
2796,4.5559949158890944e-06,
2797,4.572510065622981e-06,
2798,4.5891029875413936e-06,
2799,4.605773744163766e-06,
2800,4.62252238579014e-06,
2801,4.63934894921747e-06,
2802,4.656253457295534e-06,
2803,4.67323591912816e-06,
2804,4.6902963291434174e-06,
2805,4.707434666677279e-06,
2806,4.724650895612803e-06,
2807,4.741944963859712e-06,
2808,4.7593168032850075e-06,
2809,4.776766328491722e-06,
2810,4.794293436576058e-06,
2811,4.811898007307802e-06,
2812,4.8295799015274365e-06,
2813,4.8473389616041085e-06,
2814,4.86517501011724e-06,
2815,4.883087849918977e-06,
2816,4.9010772636068345e-06,
2817,4.9191430121775515e-06,
2818,4.9372848354711785e-06,
2819,4.955502451040039e-06,
2820,4.9737955538503575e-06,
2821,4.992163815401018e-06,
2822,5.010606883508462e-06,
2823,5.029124381238093e-06,
2824,5.047715907209593e-06,
2825,5.066381033612399e-06,
2826,5.08511930676081e-06,
2827,5.103930246490307e-06,
2828,5.1228133440897605e-06,
2829,5.141768064029217e-06,
2830,5.160793841080258e-06,
2831,5.179890080746208e-06,
2832,5.199056158998461e-06,
2833,5.2182914210344156e-06,
2834,5.23759517993827e-06,
2835,5.256966718027167e-06,
2836,5.2764052842352305e-06,
2837,5.29591009439806e-06,
2838,5.315480330655986e-06,
2839,5.335115140406299e-06,
2840,5.354813635706501e-06,
2841,5.3745748928926695e-06,
2842,5.3943979518925045e-06,
2843,5.414281815184496e-06,
2844,5.434225447548124e-06,
2845,5.45422777536303e-06,
2846,5.47428768556818e-06,
2847,5.494404025654931e-06,
2848,5.514575602348637e-06,
2849,5.534801181823756e-06,
2850,5.5550794882675e-06,
2851,5.575409203761872e-06,
2852,5.5957889668056815e-06,
2853,5.616217373514976e-06,
2854,5.636692975326263e-06,
